"race_id","date","venue","race_no","config","surface","distance","going","horse_ratings","prize","race_class","sec_time1","sec_time2","sec_time3","sec_time4","sec_time5","sec_time6","sec_time7","time1","time2","time3","time4","time5","time6","time7","place_combination1","place_combination2","place_combination3","place_combination4","place_dividend1","place_dividend2","place_dividend3","place_dividend4","win_combination1","win_dividend1","win_combination2","win_dividend2"
225,"1997-08-31","ST",1,"A",0,1400,"GOOD","120-95",NA,1,13.69,22.36,22.91,22.91,NA,NA,NA,13.69,36.05,58.96,81.87,NA,NA,NA,2,3,1,NA,11,17.5,15,NA,2,25,NA,NA
226,"1997-08-31","ST",2,"A",0,1200,"GOOD","80-60",NA,3,23.61,22.56,22.85,NA,NA,NA,NA,23.61,46.17,69.02,NA,NA,NA,NA,3,6,11,NA,16.5,33.5,14,NA,3,50.5,NA,NA
227,"1997-08-31","ST",3,"A",0,1200,"GOOD","100-80",NA,2,24.08,22.61,22.73,NA,NA,NA,NA,24.08,46.69,69.42,NA,NA,NA,NA,1,5,3,NA,12.5,98.5,19.5,NA,1,18.5,NA,NA
228,"1997-08-31","ST",4,"A",0,2400,"GOOD","G",NA,11,27.27,25.31,25.58,24.62,23.08,23.28,NA,27.27,52.58,78.16,102.78,125.86,149.14,NA,1,6,11,NA,12,23,15.5,NA,1,23,NA,NA
229,"1997-08-31","ST",5,"A",0,1200,"GOOD","G",NA,11,23.52,22.33,22.83,NA,NA,NA,NA,23.52,45.85,68.68,NA,NA,NA,NA,12,6,1,NA,136,18.5,11.5,NA,12,679,NA,NA
230,"1997-08-31","ST",6,"A",0,1400,"GOOD","80-60",NA,3,13.44,21.17,23.05,24.14,NA,NA,NA,13.44,34.61,57.66,81.8,NA,NA,NA,2,5,4,NA,32,36,16.5,NA,2,83,NA,NA
231,"1997-08-31","ST",7,"A",0,1600,"GOOD","G",NA,11,24.34,22.22,23.03,23.12,NA,NA,NA,24.34,46.56,69.59,92.71,NA,NA,NA,1,8,7,NA,15.5,49,25,NA,1,44.5,NA,NA
232,"1997-08-31","ST",8,"A",0,2000,"GOOD","G",NA,11,26.56,23.72,23.53,23.91,23.2,NA,NA,26.56,50.28,73.81,97.72,120.92,NA,NA,1,5,3,NA,16,27.5,77,NA,1,59.5,NA,NA
233,"1997-08-31","ST",9,"A",0,1600,"GOOD","80-60",NA,3,25.3,23.19,23.72,22.94,NA,NA,NA,25.3,48.49,72.21,95.15,NA,NA,NA,4,9,14,NA,13.5,24.5,14.5,NA,4,26,NA,NA
234,"1997-08-31","ST",10,"A",0,1600,"GOOD","105-80",NA,1,24.52,22.33,23.66,23.74,NA,NA,NA,24.52,46.85,70.51,94.25,NA,NA,NA,1,4,7,NA,175.5,12.5,186.5,NA,1,836,NA,NA
235,"1997-09-03","HV",1,"B",0,1200,"GOOD","40-0",NA,5,24.11,22.95,23.64,NA,NA,NA,NA,24.11,47.06,70.7,NA,NA,NA,NA,3,1,7,NA,26.5,12,105.5,NA,3,75,NA,NA
236,"1997-09-03","HV",2,"B",0,1650,"GOOD","60-40",NA,4,27.84,25.2,24.83,23.76,NA,NA,NA,27.84,53.04,77.87,101.63,NA,NA,NA,6,10,8,NA,26.5,21,30,NA,6,80,NA,NA
237,"1997-09-03","HV",3,"B",0,1200,"GOOD","60-40",NA,4,24.34,24.39,23.12,NA,NA,NA,NA,24.34,48.73,71.85,NA,NA,NA,NA,12,8,7,NA,42,34,21,NA,12,131,NA,NA
238,"1997-09-03","HV",4,"B",0,1650,"GOOD","60-40",NA,4,28.14,24.02,25.08,23.86,NA,NA,NA,28.14,52.16,77.24,101.1,NA,NA,NA,5,10,8,NA,36.5,46,30,NA,5,154.5,NA,NA
239,"1997-09-03","HV",5,"B",0,1200,"GOOD","80-60",NA,3,23.89,22.95,23.38,NA,NA,NA,NA,23.89,46.84,70.22,NA,NA,NA,NA,10,8,12,NA,32.5,14,78.5,NA,10,118,NA,NA
240,"1997-09-03","HV",6,"B",0,1200,"GOOD","80-60",NA,3,23.88,23.49,23.02,NA,NA,NA,NA,23.88,47.37,70.39,NA,NA,NA,NA,9,5,11,NA,12.5,29.5,22.5,NA,9,32.5,NA,NA
241,"1997-09-03","HV",7,"B",0,1000,"GOOD","105-80",NA,1,12.86,21.56,22.83,NA,NA,NA,NA,12.86,34.42,57.25,NA,NA,NA,NA,7,6,10,NA,21,34.5,98,NA,7,68,NA,NA
242,"1997-09-03","HV",8,"B",0,1650,"GOOD","85-60",NA,3,27.94,23.55,25.55,23.92,NA,NA,NA,27.94,51.49,77.04,100.96,NA,NA,NA,3,9,8,NA,44.5,36,26.5,NA,3,133.5,NA,NA
243,"1997-09-06","ST",1,"C+3",0,1000,"GOOD","60-40",NA,4,13.55,21.05,22,NA,NA,NA,NA,13.55,34.6,56.6,NA,NA,NA,NA,8,1,2,NA,34.5,18,16,NA,8,76.5,NA,NA
244,"1997-09-06","ST",2,"C+3",0,1600,"GOOD TO FIRM","40-10",NA,5,24.22,22.39,24.72,24.62,NA,NA,NA,24.22,46.61,71.33,95.95,NA,NA,NA,2,1,12,NA,13,31,30.5,NA,2,24,NA,NA
245,"1997-09-06","ST",3,"C+3",0,1400,"GOOD TO FIRM","40-0",NA,5,13.66,21.99,23.7,23.83,NA,NA,NA,13.66,35.65,59.35,83.18,NA,NA,NA,9,12,5,NA,75,90.5,15.5,NA,9,282.5,NA,NA
246,"1997-09-06","ST",4,"C+3",0,1600,"GOOD TO FIRM","60-40",NA,4,25.16,23.64,23.2,23.37,NA,NA,NA,25.16,48.8,72,95.37,NA,NA,NA,12,10,7,NA,61.5,14,28,NA,12,160.5,NA,NA
247,"1997-09-06","ST",5,"C+3",0,1000,"GOOD TO FIRM","80-60",NA,3,13.59,20.8,21.96,NA,NA,NA,NA,13.59,34.39,56.35,NA,NA,NA,NA,9,8,14,NA,30.5,12,26,NA,9,93.5,NA,NA
248,"1997-09-06","ST",6,"C+3",0,1400,"GOOD TO FIRM","60-40",NA,4,13.64,21.66,23.44,23.32,NA,NA,NA,13.64,35.3,58.74,82.06,NA,NA,NA,9,13,12,NA,18.5,14,50.5,NA,9,40.5,NA,NA
249,"1997-09-06","ST",7,"C+3",0,1800,"GOOD TO FIRM","80-60",NA,3,13.75,22.97,25.09,23.67,23.03,NA,NA,13.75,36.72,61.81,85.48,108.51,NA,NA,10,7,4,NA,46,17,16.5,NA,10,155,NA,NA
250,"1997-09-06","ST",8,"C+3",0,1400,"GOOD TO FIRM","100-80",NA,2,13.77,22,23.56,22.66,NA,NA,NA,13.77,35.77,59.33,81.99,NA,NA,NA,4,1,5,NA,24,39.5,20.5,NA,4,104,NA,NA
251,"1997-09-06","ST",9,"C+3",0,1800,"GOOD TO FIRM","100-80",NA,2,13.88,22.67,24.92,24.45,22.61,NA,NA,13.88,36.55,61.47,85.92,108.53,NA,NA,5,11,6,NA,21,15.5,50.5,NA,5,60.5,NA,NA
252,"1997-09-06","ST",10,"C+3",0,1400,"GOOD TO FIRM","80-60",NA,3,13.47,21.74,23.2,23.5,NA,NA,NA,13.47,35.21,58.41,81.91,NA,NA,NA,6,2,3,NA,14,18.5,50.5,NA,6,23,NA,NA
253,"1997-09-14","ST",1,"A+3",0,1200,"GOOD TO FIRM","40-10",NA,5,23.84,22.61,24.16,NA,NA,NA,NA,23.84,46.45,70.61,NA,NA,NA,NA,12,5,9,NA,13.5,32,27.5,NA,12,33,NA,NA
254,"1997-09-14","ST",2,"A+3",0,1200,"GOOD TO FIRM","60-40",NA,4,24.11,23.58,23.09,NA,NA,NA,NA,24.11,47.69,70.78,NA,NA,NA,NA,10,9,6,NA,18.5,35,92,NA,10,62.5,NA,NA
255,"1997-09-14","ST",3,"A",1,1650,"GOOD","60-40",NA,4,28.06,23.39,24.12,23.73,NA,NA,NA,28.06,51.45,75.57,99.3,NA,NA,NA,10,5,7,NA,17.5,222,29,NA,10,47,NA,NA
256,"1997-09-14","ST",4,"A+3",0,1800,"GOOD TO FIRM","40-0",NA,5,14.08,22.83,24.36,24.92,24.02,NA,NA,14.08,36.91,61.27,86.19,110.21,NA,NA,9,5,4,NA,15.5,20,27,NA,9,39,NA,NA
257,"1997-09-14","ST",5,"A+3",0,1600,"GOOD TO FIRM","60-40",NA,4,24.47,22.7,24.58,23.6,NA,NA,NA,24.47,47.17,71.75,95.35,NA,NA,NA,7,2,6,NA,33.5,25.5,44,NA,7,114.5,NA,NA
258,"1997-09-14","ST",6,"A+3",0,2000,"GOOD TO FIRM","60-40",NA,4,26.31,24.95,24.86,23.64,24.04,NA,NA,26.31,51.26,76.12,99.76,123.8,NA,NA,8,9,12,NA,155.5,99,34,NA,8,447.5,NA,NA
259,"1997-09-14","ST",7,"A+3",0,1400,"GOOD TO FIRM","80-60",NA,3,13.41,21.72,23.31,24.11,NA,NA,NA,13.41,35.13,58.44,82.55,NA,NA,NA,6,14,12,NA,38,22.5,56.5,NA,6,146.5,NA,NA
260,"1997-09-14","ST",8,"A",1,1650,"GOOD","105-80",NA,1,27.94,23,23.49,24,NA,NA,NA,27.94,50.94,74.43,98.43,NA,NA,NA,1,13,9,NA,47,38.5,16.5,NA,1,181.5,NA,NA
261,"1997-09-14","ST",9,"A+3",0,1200,"GOOD TO FIRM","80-60",NA,3,23.67,22.42,23.27,NA,NA,NA,NA,23.67,46.09,69.36,NA,NA,NA,NA,3,4,8,NA,26,12,36.5,NA,3,104,NA,NA
262,"1997-09-14","ST",10,"A+3",0,1600,"GOOD TO FIRM","80-60",NA,3,24.27,23.64,24.67,23.44,NA,NA,NA,24.27,47.91,72.58,96.02,NA,NA,NA,4,7,3,NA,26.5,39.5,58.5,NA,4,89,NA,NA
263,"1997-09-18","ST",1,"B+2",0,1600,"GOOD TO FIRM","60-40",NA,4,24.31,23.47,24.56,23.44,NA,NA,NA,24.31,47.78,72.34,95.78,NA,NA,NA,1,9,10,NA,23,40,15,NA,1,56,NA,NA
264,"1997-09-18","ST",2,"B+2",0,1400,"GOOD TO FIRM","40-10",NA,5,13.66,21.62,23.34,24.38,NA,NA,NA,13.66,35.28,58.62,83,NA,NA,NA,7,4,9,NA,18,25.5,53.5,NA,7,41,NA,NA
265,"1997-09-18","ST",3,"B+2",0,1600,"GOOD TO FIRM","40-0",NA,5,24.41,22.84,24.11,24.22,NA,NA,NA,24.41,47.25,71.36,95.58,NA,NA,NA,1,14,9,NA,29.5,85,26.5,NA,1,95,NA,NA
266,"1997-09-18","ST",4,"B+2",0,1200,"GOOD TO FIRM","60-40",NA,4,24.2,22.86,23.27,NA,NA,NA,NA,24.2,47.06,70.33,NA,NA,NA,NA,6,4,13,NA,29,51.5,47.5,NA,6,83,NA,NA
267,"1997-09-18","ST",5,"B+2",0,1400,"GOOD TO FIRM","60-40",NA,4,13.64,21.81,23.41,23.71,NA,NA,NA,13.64,35.45,58.86,82.57,NA,NA,NA,6,14,7,NA,13.5,54.5,42,NA,6,27,NA,NA
268,"1997-09-18","ST",6,"B+2",0,1200,"GOOD TO FIRM","80-60",NA,3,23.77,22.56,23.25,NA,NA,NA,NA,23.77,46.33,69.58,NA,NA,NA,NA,10,13,12,NA,18,23.5,138,NA,10,64,NA,NA
269,"1997-09-18","ST",7,"B+2",0,1400,"GOOD TO FIRM","60-40",NA,4,13.38,22.14,23.78,23.46,NA,NA,NA,13.38,35.52,59.3,82.76,NA,NA,NA,6,3,2,NA,26,20,52.5,NA,6,86.5,NA,NA
270,"1997-09-18","ST",8,"B+2",0,1000,"GOOD TO FIRM","95-75",NA,2,13.38,21.03,22.44,NA,NA,NA,NA,13.38,34.41,56.85,NA,NA,NA,NA,10,5,6,NA,14,21,34.5,NA,10,29,NA,NA
271,"1997-09-18","ST",9,"B+2",0,1600,"GOOD TO FIRM","80-60",NA,3,24.78,23.08,24.06,23.15,NA,NA,NA,24.78,47.86,71.92,95.07,NA,NA,NA,1,3,2,NA,17,20,15,NA,1,45.5,NA,NA
272,"1997-09-18","ST",10,"B+2",0,1400,"GOOD TO FIRM","G",NA,13,13.48,21.49,23,23.07,NA,NA,NA,13.48,34.97,57.97,81.04,NA,NA,NA,3,4,5,NA,27.5,19.5,132.5,NA,3,87.5,NA,NA
273,"1997-09-18","ST",11,"B+2",0,1400,"GOOD TO FIRM","95-75",NA,2,13.52,22.8,23.95,22.29,NA,NA,NA,13.52,36.32,60.27,82.56,NA,NA,NA,12,5,8,NA,24,18.5,58,NA,12,67,NA,NA
274,"1997-09-21","ST",1,"A",1,1200,"FAST","40-0",NA,5,23.84,22.7,23.24,NA,NA,NA,NA,23.84,46.54,69.78,NA,NA,NA,NA,9,5,11,NA,12,53.5,34,NA,9,25.5,NA,NA
275,"1997-09-21","ST",2,"C",0,1400,"GOOD","40-0",NA,5,13.53,21.91,24.02,23.79,NA,NA,NA,13.53,35.44,59.46,83.25,NA,NA,NA,3,1,5,NA,18.5,15,94,NA,3,55,NA,NA
276,"1997-09-21","ST",3,"C",0,1000,"GOOD","60-40",NA,4,13.53,21.31,22.82,NA,NA,NA,NA,13.53,34.84,57.66,NA,NA,NA,NA,10,7,14,NA,18.5,23.5,103.5,NA,10,49.5,NA,NA
277,"1997-09-21","ST",4,"A",1,1200,"FAST","60-40",NA,4,23.8,22.53,23.49,NA,NA,NA,NA,23.8,46.33,69.82,NA,NA,NA,NA,12,7,9,NA,24.5,44.5,21,NA,12,95,NA,NA
278,"1997-09-21","ST",5,"C",0,1600,"GOOD","60-40",NA,4,24.64,22.75,24.84,23.58,NA,NA,NA,24.64,47.39,72.23,95.81,NA,NA,NA,2,13,12,NA,14,13.5,39.5,NA,2,24,NA,NA
279,"1997-09-21","ST",6,"A",1,1200,"FAST","85-60",NA,3,23.19,22.24,23.55,NA,NA,NA,NA,23.19,45.43,68.98,NA,NA,NA,NA,2,4,9,NA,27.5,25.5,50.5,NA,2,99,NA,NA
280,"1997-09-21","ST",7,"C",0,1000,"GOOD","80-60",NA,3,13.53,20.97,22.26,NA,NA,NA,NA,13.53,34.5,56.76,NA,NA,NA,NA,2,4,14,NA,11.5,44.5,32,NA,2,18.5,NA,NA
281,"1997-09-21","ST",8,"C",0,1600,"GOOD","100-80",NA,2,24.86,22.53,24.14,23.13,NA,NA,NA,24.86,47.39,71.53,94.66,NA,NA,NA,9,5,4,NA,12,63,14.5,NA,9,18,NA,NA
282,"1997-09-21","ST",9,"C",0,1800,"GOOD","80-60",NA,3,13.75,22.28,23.33,24.45,24.26,NA,NA,13.75,36.03,59.36,83.81,108.07,NA,NA,9,7,5,NA,21,15,16,NA,9,52.5,NA,NA
283,"1997-09-21","ST",10,"C",0,1400,"GOOD","80-60",NA,3,13.72,21.55,23.42,23.52,NA,NA,NA,13.72,35.27,58.69,82.21,NA,NA,NA,9,12,3,NA,13.5,98.5,110,NA,9,26.5,NA,NA
284,"1997-09-24","HV",1,"A",0,1650,"GOOD","40-0",NA,5,28.5,26.67,25.67,23.19,NA,NA,NA,28.5,55.17,80.84,104.03,NA,NA,NA,4,12,11,NA,17.5,47,21,NA,4,56.5,NA,NA
285,"1997-09-24","HV",2,"A",0,1200,"GOOD","60-40",NA,4,23.5,23.53,24.43,NA,NA,NA,NA,23.5,47.03,71.46,NA,NA,NA,NA,4,2,6,NA,33,40,18,NA,4,90,NA,NA
286,"1997-09-24","HV",3,"A",0,1800,"GOOD","60-40",NA,4,13.64,23.24,25.5,24.69,24.73,NA,NA,13.64,36.88,62.38,87.07,111.8,NA,NA,2,9,4,NA,35.5,40,17.5,NA,2,147,NA,NA
287,"1997-09-24","HV",4,"A",0,1650,"GOOD","60-40",NA,4,27.36,23.86,25.12,25.08,NA,NA,NA,27.36,51.22,76.34,101.42,NA,NA,NA,10,4,1,NA,45,22,31.5,NA,10,148,NA,NA
288,"1997-09-24","HV",5,"A",0,1650,"GOOD","80-60",NA,3,28,25.41,25.67,23.69,NA,NA,NA,28,53.41,79.08,102.77,NA,NA,NA,1,12,3,NA,37,27.5,16,NA,1,113,NA,NA
289,"1997-09-24","HV",6,"A",0,1200,"GOOD","80-60",NA,3,23.38,23.25,24.01,NA,NA,NA,NA,23.38,46.63,70.64,NA,NA,NA,NA,6,7,5,NA,92.5,21.5,24,NA,6,323,NA,NA
290,"1997-09-24","HV",7,"A",0,1650,"GOOD","85-60",NA,3,28.27,25.59,25.36,23.35,NA,NA,NA,28.27,53.86,79.22,102.57,NA,NA,NA,11,3,10,NA,57.5,34,23,NA,11,192.5,NA,NA
291,"1997-09-24","HV",8,"A",0,1200,"GOOD","95-75",NA,2,23.73,22.77,23.69,NA,NA,NA,NA,23.73,46.5,70.19,NA,NA,NA,NA,1,9,10,NA,47.5,71,49.5,NA,1,168,NA,NA
292,"1997-09-27","ST",1,"C+3",0,1000,"GOOD","60-40",NA,4,13.84,21.81,22.8,NA,NA,NA,NA,13.84,35.65,58.45,NA,NA,NA,NA,8,6,14,NA,37.5,34.5,23.5,NA,8,100,NA,NA
293,"1997-09-27","ST",2,"C+3",0,1200,"GOOD","60-40",NA,4,23.88,23.11,23.12,NA,NA,NA,NA,23.88,46.99,70.11,NA,NA,NA,NA,4,8,9,NA,12.5,58.5,26,NA,4,22.5,NA,NA
294,"1997-09-27","ST",3,"C+3",0,1400,"GOOD","60-40",NA,4,13.88,21.63,23.8,23.48,NA,NA,NA,13.88,35.51,59.31,82.79,NA,NA,NA,13,2,12,NA,13,29.5,32.5,NA,13,38.5,NA,NA
295,"1997-09-27","ST",4,"A",1,1800,"GOOD","40-0",NA,5,13.95,22.89,23.34,24.27,25.88,NA,NA,13.95,36.84,60.18,84.45,110.33,NA,NA,10,14,11,NA,35.5,75.5,44.5,NA,10,99,NA,NA
296,"1997-09-27","ST",5,"A",1,1200,"GOOD","80-60",NA,3,23.31,21.8,24.01,NA,NA,NA,NA,23.31,45.11,69.12,NA,NA,NA,NA,4,10,5,NA,17.5,20.5,31.5,NA,4,59.5,NA,NA
297,"1997-09-27","ST",6,"C+3",0,1400,"GOOD","60-40",NA,4,13.78,21.78,23.56,23.43,NA,NA,NA,13.78,35.56,59.12,82.55,NA,NA,NA,2,6,3,NA,14.5,29,26.5,NA,2,28,NA,NA
298,"1997-09-27","ST",7,"C+3",0,1400,"GOOD","100-80",NA,2,13.52,22.22,23.24,22.88,NA,NA,NA,13.52,35.74,58.98,81.86,NA,NA,NA,2,10,9,NA,18,13,51,NA,2,61.5,NA,NA
299,"1997-09-27","ST",8,"C+3",0,1000,"GOOD TO FIRM","G",NA,13,13.56,20.86,22.38,NA,NA,NA,NA,13.56,34.42,56.8,NA,NA,NA,NA,14,2,6,NA,16,17.5,40.5,NA,14,35.5,NA,NA
300,"1997-09-27","ST",9,"A",1,1650,"GOOD","85-60",NA,3,27.74,23.41,24.67,23.46,NA,NA,NA,27.74,51.15,75.82,99.28,NA,NA,NA,6,12,13,NA,15,45.5,50,NA,6,32.5,NA,NA
301,"1997-09-27","ST",10,"C+3",0,1400,"GOOD TO FIRM","80-60",NA,3,13.55,21.61,23.73,23.56,NA,NA,NA,13.55,35.16,58.89,82.45,NA,NA,NA,7,3,8,NA,41.5,13,19,NA,7,144,NA,NA
302,"1997-10-01","HV",1,"B",0,1000,"GOOD","40-0",NA,5,13.36,21.8,23.31,NA,NA,NA,NA,13.36,35.16,58.47,NA,NA,NA,NA,1,5,4,NA,12.5,89,58,NA,1,27.5,NA,NA
303,"1997-10-01","HV",2,"B",0,1200,"GOOD","60-40",NA,4,24.29,24.12,23.02,NA,NA,NA,NA,24.29,48.41,71.43,NA,NA,NA,NA,10,6,1,NA,18.5,20,13.5,NA,10,68,NA,NA
304,"1997-10-01","HV",3,"B",0,1800,"GOOD","110-90",NA,1,13.84,22.61,25.08,24.5,23.68,NA,NA,13.84,36.45,61.53,86.03,109.71,NA,NA,6,7,2,NA,15.5,29,13.5,NA,6,35.5,NA,NA
305,"1997-10-01","HV",4,"B",0,1200,"GOOD","60-40",NA,4,23.98,22.62,24.19,NA,NA,NA,NA,23.98,46.6,70.79,NA,NA,NA,NA,7,12,8,NA,21,30,80.5,NA,7,61.5,NA,NA
306,"1997-10-01","HV",5,"B",0,1650,"GOOD","60-40",NA,4,28.58,25.05,25,23.45,NA,NA,NA,28.58,53.63,78.63,102.08,NA,NA,NA,4,1,3,NA,56,26,28.5,NA,4,225,NA,NA
307,"1997-10-01","HV",6,"B",0,1200,"GOOD","80-60",NA,3,24.47,23.05,23.3,NA,NA,NA,NA,24.47,47.52,70.82,NA,NA,NA,NA,10,12,4,NA,16,101,25.5,NA,10,42.5,NA,NA
308,"1997-10-01","HV",7,"B",0,1800,"GOOD","90-70",NA,2,13.88,22.31,24.64,25.42,23.93,NA,NA,13.88,36.19,60.83,86.25,110.18,NA,NA,6,9,5,NA,13.5,15,27.5,NA,6,28.5,NA,NA
309,"1997-10-01","HV",8,"B",0,1650,"GOOD","80-60",NA,3,27.84,25.25,25.31,23.72,NA,NA,NA,27.84,53.09,78.4,102.12,NA,NA,NA,4,10,1,NA,27.5,37,23,NA,4,69.5,NA,NA
310,"1997-10-05","ST",1,"A",0,1200,"GOOD","60-40",NA,4,24.75,23.27,23.26,NA,NA,NA,NA,24.75,48.02,71.28,NA,NA,NA,NA,2,7,11,NA,20.5,11,50.5,NA,2,71,NA,NA
311,"1997-10-05","ST",2,"A",0,1600,"GOOD","40-10",NA,5,24.42,23.73,24.36,24.47,NA,NA,NA,24.42,48.15,72.51,96.98,NA,NA,NA,12,8,7,NA,50,19,76,NA,12,229,NA,NA
312,"1997-10-05","ST",3,"A",0,2000,"GOOD","60-40",NA,4,26.34,24.36,25.16,24.02,24.41,NA,NA,26.34,50.7,75.86,99.88,124.29,NA,NA,9,12,6,NA,97,17,50.5,NA,9,320,NA,NA
313,"1997-10-05","ST",4,"A",0,1600,"GOOD","60-40",NA,4,24.61,22.78,24.09,24.52,NA,NA,NA,24.61,47.39,71.48,96,NA,NA,NA,9,3,14,NA,26,32,81,NA,9,98,NA,NA
314,"1997-10-05","ST",5,"A",0,1200,"GOOD","80-60",NA,3,23.62,23.27,22.71,NA,NA,NA,NA,23.62,46.89,69.6,NA,NA,NA,NA,8,5,12,NA,11.5,25.5,112,NA,8,15.5,NA,NA
315,"1997-10-05","ST",6,"A",0,1400,"GOOD","60-40",NA,4,13.59,21.84,23.42,24.12,NA,NA,NA,13.59,35.43,58.85,82.97,NA,NA,NA,14,3,8,NA,28.5,30,26,NA,14,90.5,NA,NA
316,"1997-10-05","ST",7,"A",0,1200,"GOOD","95-75",NA,2,23.74,22.25,23.32,NA,NA,NA,NA,23.74,45.99,69.31,NA,NA,NA,NA,5,7,4,NA,14,22.5,14,NA,5,41.5,NA,NA
317,"1997-10-05","ST",8,"A",0,1400,"GOOD","80-60",NA,3,13.45,21.89,23.3,23.29,NA,NA,NA,13.45,35.34,58.64,81.93,NA,NA,NA,2,6,11,NA,16.5,15,59,NA,2,42.5,NA,NA
318,"1997-10-05","ST",9,"A",0,1600,"GOOD","G",NA,11,24.83,23.97,24.42,22.43,NA,NA,NA,24.83,48.8,73.22,95.65,NA,NA,NA,4,9,1,NA,15,26,17.5,NA,4,34,NA,NA
319,"1997-10-05","ST",10,"A",0,1600,"GOOD","80-60",NA,3,24.81,23.58,24.58,23.4,NA,NA,NA,24.81,48.39,72.97,96.37,NA,NA,NA,4,14,3,NA,20,96.5,14,NA,4,84,NA,NA
320,"1997-10-08","HV",1,"C",0,1650,"GOOD","60-40",NA,4,28,25.2,24.95,23.7,NA,NA,NA,28,53.2,78.15,101.85,NA,NA,NA,8,9,5,NA,15,34,19.5,NA,8,49,NA,NA
321,"1997-10-08","HV",2,"C",0,1650,"GOOD","40-10",NA,5,28.02,24.61,25.49,24.19,NA,NA,NA,28.02,52.63,78.12,102.31,NA,NA,NA,12,1,2,NA,31.5,15.5,28,NA,12,86.5,NA,NA
322,"1997-10-08","HV",3,"C",0,1000,"GOOD","60-40",NA,4,12.97,22.68,22.67,NA,NA,NA,NA,12.97,35.65,58.32,NA,NA,NA,NA,5,4,1,NA,22.5,13,22.5,NA,5,73,NA,NA
323,"1997-10-08","HV",4,"C",0,1000,"GOOD","80-60",NA,3,13,22.3,22.48,NA,NA,NA,NA,13,35.3,57.78,NA,NA,NA,NA,5,10,12,NA,89.5,15.5,26,NA,5,289.5,NA,NA
324,"1997-10-08","HV",5,"C",0,1650,"GOOD","60-40",NA,4,28.28,24.06,25.11,23.71,NA,NA,NA,28.28,52.34,77.45,101.16,NA,NA,NA,3,9,5,NA,14,21,25.5,NA,3,32,NA,NA
325,"1997-10-08","HV",6,"C",0,1650,"GOOD","80-60",NA,3,28.53,24.04,24.77,23.63,NA,NA,NA,28.53,52.57,77.34,100.97,NA,NA,NA,3,9,11,NA,39.5,65.5,30.5,NA,3,135.5,NA,NA
326,"1997-10-08","HV",7,"C",0,1200,"GOOD","80-60",NA,3,24.06,22.91,23.67,NA,NA,NA,NA,24.06,46.97,70.64,NA,NA,NA,NA,4,6,3,NA,40.5,240,13.5,NA,4,114,NA,NA
327,"1997-10-08","HV",8,"C",0,1650,"GOOD","100-80",NA,2,27.91,24.44,25.05,23.69,NA,NA,NA,27.91,52.35,77.4,101.09,NA,NA,NA,4,7,1,NA,85,21,38,NA,4,212,NA,NA
328,"1997-10-11","ST",1,"A+3",0,1200,"GOOD","G",NA,4,24.11,23.08,23.42,NA,NA,NA,NA,24.11,47.19,70.61,NA,NA,NA,NA,4,3,12,NA,15.5,13,21,NA,4,50,NA,NA
329,"1997-10-11","ST",2,"A+3",0,1400,"GOOD","40-10",NA,5,13.59,21.75,24.05,24.37,NA,NA,NA,13.59,35.34,59.39,83.76,NA,NA,NA,9,1,7,NA,37.5,22,29,NA,9,116.5,NA,NA
330,"1997-10-11","ST",3,"A",1,1650,"FAST","60-40",NA,4,28.3,23.16,24.33,23.89,NA,NA,NA,28.3,51.46,75.79,99.68,NA,NA,NA,8,7,4,NA,11,33,36.5,NA,8,19,NA,NA
331,"1997-10-11","ST",4,"A+3",0,1800,"GOOD","40-10",NA,5,14.11,22.48,23.97,24.97,23.94,NA,NA,14.11,36.59,60.56,85.53,109.47,NA,NA,4,12,7,NA,15.5,95,33.5,NA,4,38,NA,NA
332,"1997-10-11","ST",5,"A",1,1200,"FAST","60-40",NA,4,23.95,22.98,23.02,NA,NA,NA,NA,23.95,46.93,69.95,NA,NA,NA,NA,9,10,4,NA,23.5,46,48,NA,9,70.5,NA,NA
333,"1997-10-11","ST",6,"A+3",0,1400,"GOOD","G",NA,4,13.7,22.75,24.41,23.19,NA,NA,NA,13.7,36.45,60.86,84.05,NA,NA,NA,12,2,8,NA,32,54,19,NA,12,110,NA,NA
334,"1997-10-11","ST",7,"A+3",0,1800,"GOOD","G",NA,2,13.77,22.74,23.33,24.2,23.66,NA,NA,13.77,36.51,59.84,84.04,107.7,NA,NA,7,3,11,NA,12,35,25,NA,7,23.5,NA,NA
335,"1997-10-11","ST",8,"A+3",0,1600,"GOOD","G",NA,11,24.41,21.88,23.39,23.61,NA,NA,NA,24.41,46.29,69.68,93.29,NA,NA,NA,2,7,1,NA,10.1,99,13,NA,2,15.5,NA,NA
336,"1997-10-11","ST",9,"A+3",0,2000,"GOOD","G",NA,3,25.59,23.38,24.38,24.94,24.71,NA,NA,25.59,48.97,73.35,98.29,123,NA,NA,11,2,9,NA,14.5,31,21.5,NA,11,34.5,NA,NA
337,"1997-10-11","ST",10,"A+3",0,1200,"GOOD","G",NA,3,23.64,23.14,23.18,NA,NA,NA,NA,23.64,46.78,69.96,NA,NA,NA,NA,3,6,1,NA,15.5,15.5,13.5,NA,3,29,NA,NA
